Filename,Start,End,Time,Transcription
KGSO1-ATIS-Jun-01-2024-0030Z.wav,00:28:57,00:29:02,003000Z,notice til air mision runway one four three two close
KGSO1-ATIS-Jun-01-2024-0030Z.wav,00:29:03,00:29:21,003000Z,taxi way delta closed between taxi way kilo and taxi way delta one taxi way kilo colsed between runway one four and taxi way kilo one taxi way delta one between taxi way delta and em ils runway five right out of service runway five right approach m out of service
KGSO1-ATIS-Jun-01-2024-0030Z.wav,00:29:22,00:29:29,003000Z,runway five right precesion approach as indicater out of service runway two three righ fli flzro
KGSO1-ATIS-Jun-01-2024-0030Z.wav,00:29:30,00:29:43,003000Z,read khol runway hold short instruction contact ground on two on poin nine for clearance and taxi instructions adla on mitia contact you have information foxtottrot
KGSO1-ATIS-Jun-01-2024-0030Z.wav,00:29:48,00:30:29,003000Z,e po airport a information foxt trot zero zero five four zulo wind two one zero ant five eso one two zero celng two five thousand brokenon eight two point six ati tre zero two four visual approach five righ five left n us notcearmiio runway one four three two close taxi way delta closed between taxi way kilo and taxi way delta one taxi way kilo closed between runway one four and taxi way kilo one taxi way delta one between taxi way delta andte
KGSO1-ATIS-Jun-01-2024-0030Z.wav,00:30:30,00:30:40,003000Z,ils runway five right out of service runway five right approach lig t out of service runway five right presion approach as indicater out of servi
KGSO1-ATIS-Jun-01-2024-0030Z.wav,00:30:41,00:30:53,003000Z,runway two three  read mkol runway hold short instruction contact ground on two one point nine fer clearance and taxi instruction
KGSO1-ATIS-Jun-01-2024-0030Z.wav,00:30:54,00:30:58,003000Z,advited oni contact you have information foxttrot
KGSO1-ATIS-Jun-01-2024-0030Z.wav,00:31:02,00:31:21,003000Z,greenp aerport ei information foxtrot zero zero five four zuluind two one zero five th one zero celing two five t thousand broken tentun eight two point six three zero two four
KGSO1-ATIS-Jun-01-2024-0030Z.wav,00:31:22,00:31:27,003000Z,visual approach five right five left in us notice clear mision
KGSO1-ATIS-Jun-01-2024-0030Z.wav,00:31:28,00:31:31,003000Z,runway one four three two close
KGSO1-ATIS-Jun-01-2024-0030Z.wav,00:31:32,00:31:55,003000Z,taxi way delta closed between taxi way kilo and taxi way teta one taxi way kilo closed between runway one four and taxi way kilo one taxi way delta one betwe taxiway delta and ea ils runway five right out of service runway five right approach fightiftm out of service runway five rightqeion approach tassingter out of service
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:00:01,00:00:09,010000Z,eving two five thousand brokingperturone eight two point six three zero two four
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:00:10,00:00:19,010000Z,visual approach five right five left in use notice tlair misio runway one four three two closed
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:00:20,00:01:00,010000Z,taxi way delta closed between taxi way kilo and taxi way delta one taxi way kilo closed between runway one por aed taxi way kilo one taxi way delta one between taxi way delta ad ils runway five right out of service runway five right approac lit itm out of service runway five right qrein approach ainter out of service runway two three ri read runway hold short instruction contact ground n two on point nine fe clearance and taxi indstructon atli on nitia contact you have information foxtotr
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:01:04,00:01:12,010000Z,greanbro airport etis information foxtrot zero zero five four zulu wind two one zero and five
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:01:13,00:01:19,010000Z,one  zero two five thousand broken eigh
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:01:20,00:02:02,010000Z,two peoint six acb three zero two four visual approach five right five left an use notce clear mitions runway one four three two klose taxi way delta close between taxi way kilo and taxi way deta one taxi way kilo closed between runway one four and taxi way kilo one taxi way delta one between taxi way delta and te ils runway five right out of service runway five righ approach ight iftm out of service runway five right qrecasion approach tassing etr out of service runway two three rightl rea
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:02:03,00:02:15,010000Z,runway hold short instruction contact ground  two one point nine for clearance and taxi instruction adli ond initial contact you have information xr
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:02:19,00:02:44,010000Z,greenborow aerport de itis information foxtrot zero zero five four zulu wind two one zero and five one zero sealing two five thousand broken eight two point six three zero two four visual approach five right five left tnu noc airmisi
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:02:45,00:03:19,010000Z,runway one four three two closed taxi way delta closed between taxi way kilo and taxi way delta one taxi way kilo closed between runway one four and taxi way kilo one taxi way delta one wetween taxi way delta and ils runway five right out of service runway five right approach iht t out of service runway five right precision approach tassingtber out of service runway two three  t read runway hold short instruction
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:03:20,00:03:29,010000Z,contact ground two on point nine for clearance and taxi instruction a n initial contact you have information foxttrot
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:03:33,00:03:43,010000Z,greanburo airport etis information foxtrot zero zero five four zulu wind two one zero ant fivel one two zero
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:03:44,00:03:56,010000Z,sealn two five thousand brokingn eight two point six three zero two four visual approach five right five left nu
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:03:57,00:04:02,010000Z,notice till air mis runway one four three two clo
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:04:03,00:04:29,010000Z,taxi way delta close between taxi way kilo and taxi way delta one taxi way kilo close between runway one for and taxi way kilo one taxi way delta one between taxi way delta and e ils runway five right out of service runway five righ approach fightt out of service runway five right precesion approach passig teaber out of service runway two three right l
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:04:30,00:04:43,010000Z,read bykhol runway hold short instruction contact ground  two one point nine for clearance and taxi instruction adli ond initial contact you have information foxtttrot
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:04:47,00:05:40,010000Z,greepro airport a i tes information foxttrot zero zero five four zulu wind two one zero and five hoe one zero celing two five ous brkenone eight two point six ter tree zero two fourvisual approach five right five left ns no runway one four three two close taxi way delta close between taxi way kilo and tai way delta one taxi way kilo close between runway one four and taxi way kilo one taxi way delta one between taxi way delta ad ils runway five right out of service runway five right approach  stm out of service runway five right pn approach ast inger out of service
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:05:41,00:05:53,010000Z,runway two three read mekol runway hold short instruction contact ground  two on point nine for clearance and taxi instruction
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:05:54,00:05:58,010000Z,advizer on io contact you have information fotr tro
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:06:02,00:06:07,010000Z,greadsbro airport iti information fox trot zero zero five four zulu
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:06:08,00:06:27,010000Z,wind two one zero at five one zeroetwo five  thu brokein tempera turene eight two point six three zero two four visual approach five right five left u notice tl tair mision
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:06:28,00:07:12,010000Z,runway one four three two closed taxi way delta closed between taxi way kilo and taxiway delta one taxi way kilo close between runway one four and taxi way kilo one taxi way delta one between taxi way delta ad e ils runway five right out of service runway five right approah  siftm out of service runwa five right precsion approach passing dr out of service runway two three l read  runway hold short instruction contact ground n two one point nine fe clearance and taxi instruction adlit on imitia contact you have information foxtrot trot
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:07:16,00:07:24,010000Z,green buro airport a information foxtrot zero zero five four zulu wind two one zero and five
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:07:25,00:07:29,010000Z,one two zero celg two five thousand brokn
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:07:30,00:08:04,010000Z,two point six e etel three zero two four visual approach five right five left and use nomi runway one four three two klose taxi way delta closed between taxi way kilo and txi way deltao one taxi way kilo closed between runway one four and taxi wa kilo one taxi way delta one between taxi way delta and a ils runway five right out of service runway five right approach  out of service
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:08:05,00:08:26,010000Z,runway five right precision approach at indicater out of service runway two three r re runway hold short instruction contact ground an two one point nine fer clearance and taxi instruction atvisn initial contact you have information foxtrottr
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:08:30,00:09:12,010000Z,greenp airport ai information foxttrot zero zero five four zulu wind two one zero a five one zero celing two five thousand broaking temperatu one eight two point six a ti  three zero two fourvisual approach five right five left anu notice clair misionrunway one four three two close taxi way delto klosh between taxi way kilo and taxi way telta one taxi way kilo klos between runway one four and taxi way kilo one taxi way delta one between taxi way delta and e
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:09:13,00:09:31,010000Z,ils runway five right out of service runway five right approach t sitm out of service runway five right precision approach passing tbr out of servi runway two three righ read mkol runway hold short instrction
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:09:32,00:09:36,010000Z,contact ground  two one doint nine fer clearance and taxi instruction
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:09:37,00:09:41,010000Z,adviseron io contact you have information forot
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:09:45,00:09:55,010000Z,greanbor aeirport ali ti information foxtrot zero zero five four zulu wind two one zero at five one zero
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:09:56,00:10:04,010000Z,fen two five thousand broken two poimnt six three zero two four
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:10:05,00:10:14,010000Z,visual approach five right five left an use noticetl air miio runway one four three two close
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:10:15,00:10:41,010000Z,taxi way delta closed between taxi way kilo and taxi way delto one taxi way kilo closed between runway one for and taxiway kilo one taxi way delta one between taxi way delta and  ils runway five right out of service runway five right approach  sitm out of survice runway five right prsin approach passing detber out of service runway two three right fl lo
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:10:42,00:10:55,010000Z,re runway hold short instruction contact ground on two one point nine for clearance and taxi instruction adl n mitia contact you have information foxtottrot
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:10:59,00:11:52,010000Z,greenporo airport a i information foxttrot zero zero five four zulu wind two one zero and five vis one zero viling two five thousan broken tepron eight two point six alc three zero two four visual approach five right five left anus notairmisirunway one four three two close taxi way delta clos between taxi way kilo and taxi way delta one taxi way kilo lolt between runway one four and taxi way kilo one taxi way telta one between taxi way delta and e ils runway five right out of service runway five right approach lighttm out of service runway five right questiion approach passing te caber out of service
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:11:53,00:12:10,010000Z,runway two three  read mkol runway hold short instruction contact ground on two on point nine for clearance and taxi instruction atlis on mitial contact you have information foxtttrot
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:12:14,00:12:39,010000Z,green spro airport de it information foxtrot zero zero five four zulu wind two one zero and five one zero two five thousnd brokingn eight two poimnt six three zero two four visual approach five right five left us noiceairmisin
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:12:40,00:13:14,010000Z,runway one four three two closed taxi way delta closed between taxi way kilo and taxi wa delto one taxi way kilo closed between runway one four and taxiway kilo one taxi way delt one between taxi way delta and te ils runway five right out of service runway five right approach item out of service runway five right presion approach aingetr out of service runway two three rig  read runway hold short instruction
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:13:15,00:13:24,010000Z,contact ground o two one point nine for clearance and taxi instruction atla contact you have information foxtrot
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:13:28,00:13:41,010000Z,greanp airport daites information foxtrot zero zero five four zulu wind two one zero ant five one two zero fealing two five thousand broathing
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:13:42,00:13:51,010000Z,ne eight two poinat six three zero two four visual approach five right five left u
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:13:52,00:13:57,010000Z,notice tilar mision runway one four three two close
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:13:58,00:14:16,010000Z,taxi way delta closed between taxi way kilo and taxi way delta one taxi way kilo closed between runway one four and taxiway kilo one taxi way delte one between taxi way delta and ea ils runway five right out of service runway five right approach  out of service
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:14:17,00:14:24,010000Z,runway five right pregion approach pass ing ticater out of service runway two three rhight fl f
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:14:25,00:14:38,010000Z,rea runway hold short instruction contact ground n two o point nine for clearance and taxi instruction advise on matio contact you have information foxtottr
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:14:43,00:15:24,010000Z,trenpro airport at it information foxt trot zero zero five four zulu wind two one zero and five oneo zero veeling two five thousand broken  one eight two point six al tiber t zero two four visual approach five righ five left us notcarmii runway one four three two close taxi way delta closd between taxi way kilo and taxi way delta one taxi way kilo closed between runway one four and taxi way kilo one taxi way delta one between taxi way delta and
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:15:25,00:15:48,010000Z,ils runway five right out of service runway five right approach flight system out of service runway five right pein approach passintiber out of serice runway two three rightzt runway hold short instruction contact ground  two one point nine for clearance and taxi instruction
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:15:49,00:15:53,010000Z,adviseron mitia contact you have information foxtt ot
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:15:57,00:16:16,010000Z,greenp airport da information foxtrot zero zero five four zulu wind two one zero ant five i one zero celing two five thousand broking eight two point six three zero two four
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:16:17,00:16:26,010000Z,visual approach five right five left anus notice cleare misiorunway one four three two closed
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:16:27,00:17:07,010000Z,taxi way delta closed between taxi way kilo and taxi way delta one taxi way kilo closed between runway one four and tai way kilo one taxi way telta one between taxi way delta and ema ils runway five right out of service runway five right approach t out of service runway five right precsion approach aingtr out of service runway two three right re runway hold short instruction contact ground n two on point nine fer clearance and taxi instruction atlis on initia contact you have information foxtor
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:17:11,00:17:19,010000Z,greenb airport aliti information foxtot trot zero zero five four zulu wind two one zero at fie
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:17:20,00:17:24,010000Z,one zero cealng two five thousand broaken
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:17:25,00:17:26,010000Z,one three eiht
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:17:27,00:18:09,010000Z,two point six al ti meter three zero two four vasual ap proach five right five left anus noticetr miton runway one four three two close taxi way delta close between taxi way kilo and taxi way delto one taxi way kilo closed between runway one four and taxi way kilo one taxi way telto one between taxi way delta and  ils runway five right out of service runway five right approach  out of service runway five right precsion approach passing tetr out of service runway two three rz read  kolo
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:18:10,00:18:22,010000Z,runway hold short instruction contact ground  two one point nine for clearance and taxi instruction adli on imation contact you have information foxttrot
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:18:26,00:19:26,010000Z,grenp airport a information f zero zero five four zul wind two one zero and five v one zero celing two five thousand broken tenptun eight two point six at  three zero two four visual ap proach five right five left nus notic clr mision runway one four three two close taxi way delta klos between taxi way kilo and tai way delta one taxi way kilo close between runway one four and taxi way kilo one taxi way delta one between taxi way delta and a ils runway five right out of service runway five right approach tm out of service runway five right questin approach passing te r out of serice runway two three ryght z re runway hold short indsruction
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:19:27,00:19:36,010000Z,contact ground n tuon point nine for clearance and taxi instruction adla o contact you have information foxttrot
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:19:40,00:19:50,010000Z,greenbo airport dalitis information foxtrot zero zero five four zulu wind two one zero ant five one zero
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:19:51,00:20:03,010000Z,celing two five thousand broken eight two point six three zero two four visual approach five right five left an use
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:20:04,00:20:09,010000Z,notice tlar misin runway one four three two clo
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:20:10,00:20:36,010000Z,taxi way delta closed between taxi way kilo and taxiway delta one taxi way kilo closed between runway one for and taxiway kilo one taxi way delta one between taxi way delta and e ils runway five right out of service runway five right approach itm out of service runway five right precision approach passingteber out of service runway two three righ l
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:20:37,00:20:50,010000Z,reac mekol runway hold short instruction contact ground and two n point nine for clearance and taxi instruction atl on initial contact you have information foxttrot
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:20:54,00:21:47,010000Z,reenpuro airport at information fxtrt zero zero five four zulu wind two one zero and five  one zero celing two five thousand broken tenone eight two point six ta ti t three zero two fourvisual approach five right five left use noc clar mision runway one four three two close taxi way delta close between taxi way kilo and tai way delta one taxi way kilo closed between runway one four and taxi way kilo one taxi way delta one between taxi way delta and ils runway five right out of servise runway five right approach out of service runway five right quein approach passing teer out of service
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:21:48,00:22:00,010000Z,runway two three read mkol runway hold short instruction contact ground on two one point nine for clearance and taxi instruction
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:22:01,00:22:05,010000Z,advise on initial contact you have information fotrot
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:22:09,00:22:14,010000Z,greadsbo airport altis information foxtrot zero zero five four zulu
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:22:15,00:22:34,010000Z,wind two one zero ant five one w zero ce two five thousand broken eight two point six three zero two four visual approach five right five left u notice clear mision
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:22:35,00:23:19,010000Z,runway one four three two closed taxi way delta closed between taxi way kilo and taxi way delta one taxi way kilo closed between runway one four an taxi way kilo one taxi way delta one twetween taxi way delta and e ils runway five right out of service runway five righ approach  it out of service runway five right precision approach passing tetr out of service runway two three  read  runway hold short instruction contact ground n two one point nine fer clearance and taxi instruction adli ond initial contact you have information foxtottrot
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:23:23,00:23:31,010000Z,greas pro airport deli tis information foxtrot zero zero five four zulu wind two one zero and five
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:23:32,00:23:36,010000Z,thre one zero cel two five thousand broakn
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:23:37,00:24:11,010000Z,eight two point six ta t  thre zero two four visual approach five right five left anduse notice tar misio runway one four three to close taxi way delta closed between taxi way kilo and taxi way delta one taxi way kilo closed between runway one four and taxi wa kilo one taxi way delta one between taxi way delta and  ils runway five right out of service runway five right approachlt out of serfice
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:24:12,00:24:33,010000Z,runway five right precision approach as indiater out of servioce runway two three  fl  read kol runway hold short instruction contact ground on two on point nine for clearance and taxi instruction atl on mitio contact you have information foxtrot tr
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:24:38,00:25:19,010000Z,trenbr airport at itx information foxttrot zero zero five four zulu wind two one zero at five iso li onew zero seling two five thousand broken toon eight two point six ati ete three zero two four visual approach five right five left and yous notice car mision runway one four three two close taxi waght delta klos between taxi way kilo and taxi way delta one taxi way kilo closed between runway one four and taxi way kilo one taxi way delta one between taxi way delta and
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:25:20,00:25:38,010000Z,ils runway five right out of service runway five righ approach igtsitn out of service runway five right precision approach as indicater out of service runway two three rght read ol runway hold short instruction
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:25:39,00:25:43,010000Z,contact ground two on deoint nine for clearance and taxi instruction
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:25:44,00:25:48,010000Z,adviter on itial contact you have information foxt tro
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:25:52,00:26:02,010000Z,treebr airport elivtas information foxtrot zero zero five four zulu wind two one zero and five one zer
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:26:03,00:26:11,010000Z,ce two five thousand broken eight two pocint six mete three zero two four
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:26:12,00:26:21,010000Z,visual approach five right five left and use notice till air mii runway one four three two close
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:26:22,00:26:48,010000Z,taxi way delta closed between taxi way kilo and taxi way delta one taxi way kilo closed between runway one four and taxi way kilo one taxi way telta one between taxi way delta and e ils runway five right out of service runway five right approach  out of service runway five right presion approach passingtetber out of serfice runway two three righ  zuto
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:26:49,00:27:02,010000Z,rea co runway hold short instruction contact ground two  point nine for clearance and taxi instruction advise on initia contact you have information foxtot rot
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:27:06,00:27:59,010000Z,green borow aerport a i information fotrot zero zero five four zulu wind two one zero and five vis oplit onetw zero seeling two five thousand broking tempratur eight two point six b three zero two fourvisual approach five righ five left anduse noticet airmision runway one four three two close taxi way delta close between taxi way kilo and taxi way delta one taxi way kilo pclosed between runway one four and taxi way kilo one taxi way delta one betwen taxi way delta and e is runway five right out of service runway five righ approach h out of service runwa five right precision approach as andcer out of service
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:28:00,00:28:17,010000Z,runway two three read mekol runway hold short instruction contact ground  two on point nine for clearance and taxi instruction adlis on mitial contact you have information foxttrot
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:28:21,00:28:46,010000Z,greenor airport det information foxttrot zero zero five four zulu wind two one zero and five the one zero selg two five thousand brokenn eight two point six three zero two four visual approach five right five left us normii
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:28:47,00:29:21,010000Z,runway one four three two closed taxi way delta closed between taxi way kilo and taxi way delt one taxi way kilo closed between runway one four aned taxi wa kilo one txi way delta one betwen taxi way delta and ils runway five right out of service runway five right approach t out of service runway five right precsion approach passingtbr out of serice runway two three zuto read  runway hold short instruction
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:29:22,00:29:31,010000Z,contact ground o  two one point nine for clearance and taxi instruction adlas on initial contact you have information foxt trot
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:29:35,00:29:48,010000Z,trenb airpourt daiti information foxtrot zero zero five four zulu wind two one zero at five one two zero sealng two five thousand broken
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:29:49,00:29:58,010000Z,reight two point six three zero two four visual approach five right five left and yus
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:29:59,00:30:04,010000Z,notice till airmisi runway one four three two cloe
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:30:05,00:30:23,010000Z,taxi way delta closed between taxi way kilo and taxi way telto one taxi way kilo colused between runway one for and taxi way kilo one taxi way delta one between taxi way delta and e ils runway five right out of service runway five right approach ttn out of service
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:30:24,00:30:31,010000Z,runway five right precsion approach ass indicator out of surfice runway two three righ fl
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:30:32,00:30:45,010000Z,read mekol runway hold short instruction contact ground on two on point nine for clearance and taxi instruction adli on mitio contact you have information foxtot tro
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:30:50,00:31:06,010000Z,tgrean arport d information foxt trot zero zero five four zulu wind two one zero at five one zero felg two five o broakingon eight two point six
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:31:07,00:31:31,010000Z,three zero two four visual approach five right five left nus normii runway one four three two klose taxi way delta clos between taxi way kilo and taxi wa delta one taxi way kilo closed between runway one four and taxi way kilo one taxi way delta one between taxi way delta ande
KGSO1-ATIS-Jun-01-2024-0100Z.wav,00:31:32,00:31:54,010000Z,runway five right out of service runway five right approach lgtt out of service runway five right precision approach assindicater out of servis runway two three righlre runway hold short instruction contact ground  two one point nine four clear on
KGSO1-ATIS-Jun-01-2024-0130Z.wav,00:00:00,00:00:08,013000Z,right five left an us notice til airmiti runway one four three two close
KGSO1-ATIS-Jun-01-2024-0130Z.wav,00:00:09,00:00:35,013000Z,taxi way delta closed between taxi way kilo and taxiway thet t one taxi way kilo closed between runway one for and taxiway kilo one taxi way deltha one between taxi way delta and the ils runway five right out of survice runway five right approach  out of surfice runway five right presion approach passing decer out of surfice runway two three right fl l su
KGSO1-ATIS-Jun-01-2024-0130Z.wav,00:00:36,00:00:49,013000Z,re runway hold short instruction contact ground on two and point nine for clearance and taxi instruction atli on mation contact you have information foxtt prot
KGSO1-ATIS-Jun-01-2024-0130Z.wav,00:00:53,00:01:46,013000Z,re airport ai information foxtt pro zero zero five four zulu wind two one zero and five vis l one zero vili two five thousand brokingone eight two point six a t te thre zero two fourvisual ap proach five right five left us noc tlar misionrunway one four three two close taxi way delta klos between taxi way kilo and taxi way delta one taxi way kilo closed between runway one four and taxi way kilo one taxi way delta one between taxi way delta and  ils runway five right out of service runway five right approach g out of service runway five right qretion approach passing te cber out of service
KGSO1-ATIS-Jun-01-2024-0130Z.wav,00:01:47,00:02:04,013000Z,runway two three  read mekol runway hold short instruction contact ground on two  point nine por clearance and taxi instruction ad lion initial contact you have information foxtot trot
KGSO1-ATIS-Jun-01-2024-0130Z.wav,00:02:08,00:02:33,013000Z,greenpo airport da it information foxt trot zero zero five four zulu wind two one zero and five one two zero two five thousand broken eight two poimnt six three zero two four visual approach five right five left nu notice airmision
KGSO1-ATIS-Jun-01-2024-0130Z.wav,00:02:34,00:03:08,013000Z,runway one four three two closed taxi way delta closed between taxi way kilo and taxi way delta one taxi way kilo closed between runway one four and taxi wa kilo one taxi way delta one between taxi way delta and tea ils runway five right out of service runway five righ approach stm out of serfice runway five right prection approach passing tetber out of serfice runway two three rght  read runway hold short anstruction
KGSO1-ATIS-Jun-01-2024-0130Z.wav,00:03:09,00:03:18,013000Z,contact ground  two one point nine for clearance and taxi instruction adli ond initia contact you have information foxt trot
KGSO1-ATIS-Jun-01-2024-0130Z.wav,00:03:22,00:03:35,013000Z,green buro aerport delit information foxtrot zero zero five four zulu wind two one zero t five one two zero fealng two five thousand broaking
KGSO1-ATIS-Jun-01-2024-0130Z.wav,00:03:36,00:03:45,013000Z,rone eight two point six three zero two four visual approach five right five left u
KGSO1-ATIS-Jun-01-2024-0130Z.wav,00:03:46,00:03:51,013000Z,notice till air misio runway one four three two clo
KGSO1-ATIS-Jun-01-2024-0130Z.wav,00:03:52,00:04:10,013000Z,taxi way delta closed between taxiway kilo and taxi way delta one taxi way kilo closed between runway one for and taxiway kilo one taxi way delta one between taxiway delta and eme ils runway five right out of service runway five right approach tm out of service
KGSO1-ATIS-Jun-01-2024-0130Z.wav,00:04:11,00:04:18,013000Z,runway five right qreasin approach assing te caber out of service runway two three righ fli flozr
KGSO1-ATIS-Jun-01-2024-0130Z.wav,00:04:19,00:04:32,013000Z,read col runway hold short instruction contact ground on two o point nine for clearance and taxi instruction adli on momation contact you have information foxtotrot
KGSO1-ATIS-Jun-01-2024-0130Z.wav,00:04:37,00:05:18,013000Z,grenbo aerport a it information fot trot zero zero five four zulu wind two one zero ant five one two zero celing two five thousand broken none eight two poimnt six atibe three zero two four visual approach five righ five left andyus noticair mision runway one four three two closed taxi way delta closed between taxi way kilo and axi way delte one taxi way kilo closed between runway one four and taxi wa kilo one taxi way delta one between taxi way delta ande
KGSO1-ATIS-Jun-01-2024-0130Z.wav,00:05:19,00:05:29,013000Z,ils runway five right out of service runway five right approach fligt sit out of service runway five right presion approach pas indicater out of servis
KGSO1-ATIS-Jun-01-2024-0130Z.wav,00:05:30,00:05:42,013000Z,runway two three read kol runway hold short instruction contact ground on two on point nine for clearance and taxi instruction
KGSO1-ATIS-Jun-01-2024-0130Z.wav,00:05:43,00:05:47,013000Z,ad viteron initial contact you have information fox trot
KGSO1-ATIS-Jun-01-2024-0130Z.wav,00:05:51,00:06:10,013000Z,greenpo airport ei te information foxtrot zero zero five four zuluwind two one zero ant five one zero celing two five  thousand broken on eight two point six three zero two four
KGSO1-ATIS-Jun-01-2024-0130Z.wav,00:06:11,00:06:20,013000Z,visual approach five right five left inus notice clear mision runway one four three two closed
