Filename,Start,End,Time,Transcription
KGSO1-Twr-Jun-01-2024-0600Z.wav,00:30:38,00:30:44,060000Z,onew to fiveo twout dicretio maintaint
KGSO1-Twr-Jun-01-2024-0600Z.wav,00:30:48,00:30:52,060000Z,clear t approcf
KGSO1-Twr-Jun-01-2024-0630Z.wav,00:00:40,00:00:46,063000Z,oetwo five two twodicri maintain thr
KGSO1-Twr-Jun-01-2024-0630Z.wav,00:00:51,00:00:54,063000Z,a ku seve five cleari approach fo
KGSO1-Twr-Jun-01-2024-0630Z.wav,00:05:31,00:05:35,063000Z,thre fiveintorfit
KGSO1-Twr-Jun-01-2024-0630Z.wav,00:09:50,00:09:54,063000Z,three four kilo one two re
KGSO1-Twr-Jun-01-2024-0630Z.wav,00:25:22,00:25:40,063000Z,vtt tofive cleartmaint one twroe thnd one seven thousandn one two six squawk two five two two
KGSO1-Twr-Jun-01-2024-0630Z.wav,00:25:53,00:25:56,063000Z,twety five
KGSO1-Twr-Jun-01-2024-0630Z.wav,00:25:57,00:26:03,063000Z,r two oneur to
KGSO1-Twr-Jun-01-2024-0630Z.wav,00:26:21,00:26:32,063000Z,fefoursemfive two onecou
KGSO1-Twr-Jun-01-2024-0630Z.wav,00:26:42,00:26:47,063000Z,ero pree three four three sixtwo
KGSO1-Twr-Jun-01-2024-0630Z.wav,00:28:57,00:29:02,063000Z,twotwo fivthre one tho
KGSO1-Twr-Jun-01-2024-0630Z.wav,00:29:06,00:29:15,063000Z,lottu
KGSO1-Twr-Jun-01-2024-0700Z.wav,00:02:20,00:02:26,070000Z,rahl trtwo ne five contact  one two tot two
KGSO1-Twr-Jun-01-2024-0700Z.wav,00:02:53,00:02:58,070000Z,fetwo five
KGSO1-Twr-Jun-01-2024-0700Z.wav,00:05:47,00:05:53,070000Z,kav fourjue
KGSO1-Twr-Jun-01-2024-0700Z.wav,00:05:57,00:06:03,070000Z,quawkrr three two
KGSO1-Twr-Jun-01-2024-0700Z.wav,00:06:09,00:06:12,070000Z,too
KGSO1-Twr-Jun-01-2024-0700Z.wav,00:06:14,00:06:15,070000Z,toe two
KGSO1-Twr-Jun-01-2024-0700Z.wav,00:07:05,00:07:09,070000Z,four fv totlo
KGSO1-Twr-Jun-01-2024-0700Z.wav,00:09:27,00:09:36,070000Z,prahao pproacpt
KGSO1-Twr-Jun-01-2024-0700Z.wav,00:09:38,00:09:42,070000Z,four fiveir
KGSO1-Twr-Jun-01-2024-0700Z.wav,00:16:58,00:17:05,070000Z,i nine maintaing four to
KGSO1-Twr-Jun-01-2024-0700Z.wav,00:19:42,00:19:50,070000Z,xrth threethr three thorby
KGSO1-Twr-Jun-01-2024-0900Z.wav,00:21:54,00:22:03,090000Z,fit ea
KGSO1-Twr-Jun-01-2024-0900Z.wav,00:22:11,00:22:13,090000Z,zero
KGSO1-Twr-Jun-01-2024-0900Z.wav,00:22:54,00:22:59,090000Z,qt ifty eightt three four ve
KGSO1-Twr-Jun-01-2024-0900Z.wav,00:25:40,00:25:47,090000Z,fivre by kilo one three two to one
KGSO1-Twr-Jun-01-2024-0930Z.wav,00:03:35,00:03:47,093000Z,ity poper climb flight headingfve kilo on course takeoff onkomfive five vi kio one
KGSO1-Twr-Jun-01-2024-0930Z.wav,00:05:30,00:05:37,093000Z,contact fourt departure  tgood day
KGSO1-Twr-Jun-01-2024-0930Z.wav,00:05:52,00:06:02,093000Z,contact maitn one two thouandleaving three thou and turn left heading three zero zero
KGSO1-Twr-Jun-01-2024-0930Z.wav,00:07:38,00:07:42,093000Z,seven eight two  squak two zero one fevrn
KGSO1-Twr-Jun-01-2024-0930Z.wav,00:07:57,00:08:04,093000Z,r turn left heading two nine zero contactt
KGSO1-Twr-Jun-01-2024-0930Z.wav,00:08:15,00:08:26,093000Z,contctfour miles norttot direct cimbn one zero tound  three zero to
KGSO1-Twr-Jun-01-2024-0930Z.wav,00:10:09,00:10:12,093000Z,tout three  four
KGSO1-Twr-Jun-01-2024-0930Z.wav,00:10:15,00:10:21,093000Z,prtimehav to call
KGSO1-Twr-Jun-01-2024-0930Z.wav,00:10:23,00:10:25,093000Z,o
KGSO1-Twr-Jun-01-2024-0930Z.wav,00:12:09,00:12:13,093000Z,okfutwin zeroi one one
KGSO1-Twr-Jun-01-2024-0930Z.wav,00:13:02,00:13:08,093000Z,squak qawtwo five four four
KGSO1-Twr-Jun-01-2024-0930Z.wav,00:13:21,00:13:36,093000Z,k aerport e maintain one two t zero one zerore three zero two eight
KGSO1-Twr-Jun-01-2024-0930Z.wav,00:14:51,00:14:56,093000Z,rfour four zero
KGSO1-Twr-Jun-01-2024-0930Z.wav,00:18:45,00:18:50,093000Z,contact roporte one two six point zero
KGSO1-Twr-Jun-01-2024-0930Z.wav,00:24:44,00:24:53,093000Z,toin
KGSO1-Twr-Jun-01-2024-0930Z.wav,00:25:09,00:25:14,093000Z,for vonor
KGSO1-Twr-Jun-01-2024-0930Z.wav,00:27:18,00:27:29,093000Z,fs two onefv  kilo onet ti two oneintercectrtpb
KGSO1-Twr-Jun-01-2024-0930Z.wav,00:27:35,00:27:37,093000Z,praptwo
KGSO1-Twr-Jun-01-2024-0930Z.wav,00:29:44,00:29:50,093000Z,tenty four oeive three two two one
KGSO1-Twr-Jun-01-2024-0930Z.wav,00:30:06,00:30:08,093000Z,affirm
KGSO1-Twr-Jun-01-2024-0930Z.wav,00:30:20,00:30:28,093000Z,seven two heading one one five by cret
KGSO1-Twr-Jun-01-2024-1000Z.wav,00:00:07,00:00:10,100000Z,affirm wou
KGSO1-Twr-Jun-01-2024-1000Z.wav,00:00:21,00:00:29,100000Z,seven two headin one one five by clear takef
KGSO1-Twr-Jun-01-2024-1000Z.wav,00:03:13,00:03:19,100000Z,f feven figt two good day
KGSO1-Twr-Jun-01-2024-1000Z.wav,00:03:32,00:03:33,100000Z,o
KGSO1-Twr-Jun-01-2024-1000Z.wav,00:04:13,00:04:24,100000Z,delt tommy two seven fourtower fliht heading zero seven zero rofive kilo one cleared for taaf
KGSO1-Twr-Jun-01-2024-1000Z.wav,00:04:37,00:04:39,100000Z,thankko
KGSO1-Twr-Jun-01-2024-1000Z.wav,00:04:42,00:04:43,100000Z,o
KGSO1-Twr-Jun-01-2024-1000Z.wav,00:06:02,00:06:09,100000Z,arcargo arfour onetrnd
KGSO1-Twr-Jun-01-2024-1000Z.wav,00:06:10,00:06:25,100000Z,fo maintain five tousand expect flight level three zeropartu squawk frequency one two four  reve squawk seven one six three
KGSO1-Twr-Jun-01-2024-1000Z.wav,00:06:41,00:06:53,100000Z,orect mh four four right nowut
KGSO1-Twr-Jun-01-2024-1000Z.wav,00:08:08,00:08:15,100000Z,otent three fov four contact twree two one four thank you
KGSO1-Twr-Jun-01-2024-1000Z.wav,00:08:29,00:08:30,100000Z,o
KGSO1-Twr-Jun-01-2024-1000Z.wav,00:08:39,00:08:42,100000Z,toto
KGSO1-Twr-Jun-01-2024-1000Z.wav,00:09:39,00:09:47,100000Z,good morning ovo naht five ri  eay kilo kilo one hold short of unave
KGSO1-Twr-Jun-01-2024-1000Z.wav,00:10:50,00:10:57,100000Z,hold short of runway five rig kilo oe you can expect ta backkfm kiloe
KGSO1-Twr-Jun-01-2024-1000Z.wav,00:11:03,00:11:05,100000Z,squawk
KGSO1-Twr-Jun-01-2024-1000Z.wav,00:12:34,00:12:41,100000Z,tower
KGSO1-Twr-Jun-01-2024-1000Z.wav,00:12:46,00:12:52,100000Z,two five heading zero
KGSO1-Twr-Jun-01-2024-1000Z.wav,00:12:58,00:13:00,100000Z,roger
KGSO1-Twr-Jun-01-2024-1000Z.wav,00:16:29,00:16:36,100000Z,four eight twocombdrt thank you four eighty two to olpom
KGSO1-Twr-Jun-01-2024-1000Z.wav,00:16:49,00:16:50,100000Z,go
KGSO1-Twr-Jun-01-2024-1000Z.wav,00:18:46,00:18:51,100000Z,pepepepe
KGSO1-Twr-Jun-01-2024-1000Z.wav,00:30:10,00:30:15,100000Z,ls fort seventoudstinteplfr
KGSO1-Twr-Jun-01-2024-1000Z.wav,00:30:30,00:30:32,100000Z,forty seven temt two
KGSO1-Twr-Jun-01-2024-1000Z.wav,00:30:33,00:30:36,100000Z,willseven forty work for you
KGSO1-Twr-Jun-01-2024-1000Z.wav,00:30:40,00:30:42,100000Z,approawisfour
KGSO1-Twr-Jun-01-2024-1030Z.wav,00:00:12,00:00:17,103000Z,towe four seventopuhprak o disrtiontbone ffo
KGSO1-Twr-Jun-01-2024-1030Z.wav,00:00:32,00:00:39,103000Z,forty seven twenty two willnforty work for you
KGSO1-Twr-Jun-01-2024-1030Z.wav,00:00:42,00:00:44,103000Z,ellapproahwwisfor
KGSO1-Twr-Jun-01-2024-1030Z.wav,00:05:09,00:05:20,103000Z,four seven twenty two runwayfiveright ct kilo kilo one four tho ruway five right kilo one you can expectb
KGSO1-Twr-Jun-01-2024-1030Z.wav,00:07:53,00:08:09,103000Z,scyrw forseventower direct c roy five right tkof oncalm flight heading zero five zero ato zoive  ve z oscar osf sven
KGSO1-Twr-Jun-01-2024-1030Z.wav,00:11:22,00:11:29,103000Z,tower foury seven tto contact porre four seven tweti two good day
KGSO1-Twr-Jun-01-2024-1030Z.wav,00:13:35,00:13:39,103000Z,fououdxift ma by heavy wi vualfi right
KGSO1-Twr-Jun-01-2024-1030Z.wav,00:13:40,00:13:52,103000Z,nnclmonewayfire right clear to land yu can eectt theot welcome
KGSO1-Twr-Jun-01-2024-1030Z.wav,00:19:40,00:19:49,103000Z,mayrre fifteen eight
KGSO1-Twr-Jun-01-2024-1030Z.wav,00:22:35,00:22:39,103000Z,nowwartr  orfsrolf
KGSO1-Twr-Jun-01-2024-1030Z.wav,00:28:05,00:28:16,103000Z,fretwo two twoto twoffive right d hold short of unway three two one me
KGSO1-Twr-Jun-01-2024-1030Z.wav,00:28:42,00:28:46,103000Z,six four si t
KGSO1-Twr-Jun-01-2024-1030Z.wav,00:28:52,00:29:03,103000Z,ur trtight twothrti
KGSO1-Twr-Jun-01-2024-1030Z.wav,00:29:05,00:29:07,103000Z,o
KGSO1-Twr-Jun-01-2024-1030Z.wav,00:29:26,00:29:27,103000Z,go
KGSO1-Twr-Jun-01-2024-1030Z.wav,00:29:28,00:29:29,103000Z,pe
KGSO1-Twr-Jun-01-2024-1030Z.wav,00:30:40,00:30:42,103000Z,pep
KGSO1-Twr-Jun-01-2024-1030Z.wav,00:30:44,00:30:45,103000Z,tot
KGSO1-Twr-Jun-01-2024-1030Z.wav,00:30:47,00:30:55,103000Z,six for cross runway three two mike
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:00:40,00:00:42,110000Z,pep
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:00:44,00:00:46,110000Z,pep
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:00:48,00:00:55,110000Z,six forty cross runway three two mike
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:01:58,00:02:10,110000Z,oboruttto andf five r otor three two one mike
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:02:12,00:02:13,110000Z,t
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:02:19,00:02:20,110000Z,go
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:02:29,00:02:31,110000Z,eee
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:03:45,00:03:52,110000Z,zzir four trcross runway three two kilo cro mike
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:03:58,00:04:03,110000Z,one four tos three two atm
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:04:10,00:04:17,110000Z,own board turkish six forty turn right heading zero seven zero unway five i cl
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:05:56,00:05:59,110000Z,r zer six four ritardportto
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:06:01,00:06:14,110000Z,afour thirty fourtt five fln zero five zeroo r five ze four two tree
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:06:48,00:06:49,110000Z,to
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:07:48,00:07:54,110000Z,ftftwfurt good day
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:08:16,00:08:20,110000Z,twenty one eight
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:08:26,00:08:33,110000Z,delta tomi one eightye make three three te three six
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:08:40,00:08:44,110000Z,righta five minueston
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:08:49,00:08:56,110000Z,affirmfotherl turkish
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:08:59,00:09:04,110000Z,copybt requestto push back t
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:09:10,00:09:11,110000Z,pob
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:21:23,00:21:29,110000Z,one oe eighte one
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:24:43,00:24:55,110000Z,twenty one eight one rumway five rrighttwo three kilo three four runway then holdor three two or mire
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:26:01,00:26:08,110000Z,g three two o mik
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:26:42,00:26:53,110000Z,dt one eyonelotwi and ifort five three three
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:29:02,00:29:17,110000Z,tomone eighty one five zero seven zero ronway five five zroz cler one eight one
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:29:25,00:29:30,110000Z,tctrol
KGSO1-Twr-Jun-01-2024-1100Z.wav,00:31:10,00:31:17,110000Z,toefour  over apor one  one ufour five
KGSO1-Twr-Jun-01-2024-1130Z.wav,00:01:13,00:01:20,113000Z,toto one eight one and ur over appo one r one ofour five
KGSO1-Twr-Jun-01-2024-1130Z.wav,00:09:08,00:09:24,113000Z,good morning mrt seventeen sixtynt sixn  tofivef heading zero five zro takeoff heading zero fivezero
KGSO1-Twr-Jun-01-2024-1130Z.wav,00:11:14,00:11:19,113000Z,foixntat foxtro
KGSO1-Twr-Jun-01-2024-1130Z.wav,00:23:44,00:23:49,113000Z,fureifo
KGSO1-Twr-Jun-01-2024-1130Z.wav,00:23:52,00:24:02,113000Z,turkish four six four two romeoveright kilo one clearlt heading three four zero
KGSO1-Twr-Jun-01-2024-1130Z.wav,00:24:03,00:24:08,113000Z,totfo
KGSO1-Twr-Jun-01-2024-1130Z.wav,00:24:09,00:24:11,113000Z,our
KGSO1-Twr-Jun-01-2024-1130Z.wav,00:24:13,00:24:16,113000Z,four tuz
KGSO1-Twr-Jun-01-2024-1130Z.wav,00:26:12,00:26:15,113000Z,olfomper four two romeo
KGSO1-Twr-Jun-01-2024-1130Z.wav,00:26:16,00:26:20,113000Z,issour four fu
KGSO1-Twr-Jun-01-2024-1130Z.wav,00:27:15,00:27:27,113000Z,vo onefie te fou fveaule
KGSO1-Twr-Jun-01-2024-1130Z.wav,00:30:49,00:31:03,113000Z,oten zero oe reportrseven zero one r
KGSO1-Twr-Jun-01-2024-1130Z.wav,00:31:04,00:31:08,113000Z,opavo zeoo
KGSO1-Twr-Jun-01-2024-1200Z.wav,00:00:50,00:01:03,120000Z,osevn zero ir seven zero one trhtvorc
KGSO1-Twr-Jun-01-2024-1200Z.wav,00:01:04,00:01:09,120000Z,popao zerogoe
KGSO1-Twr-Jun-01-2024-1200Z.wav,00:04:11,00:04:16,120000Z,six two three three we fu bereadw your
KGSO1-Twr-Jun-01-2024-1200Z.wav,00:04:39,00:04:48,120000Z,owerruny on coursett of course to takeoff turn right on course runway three three levttol
KGSO1-Twr-Jun-01-2024-1200Z.wav,00:04:56,00:05:04,120000Z,it right turn direct to ven frolf
KGSO1-Twr-Jun-01-2024-1200Z.wav,00:06:24,00:06:28,120000Z,zero weght heve veporto toportc
KGSO1-Twr-Jun-01-2024-1200Z.wav,00:18:12,00:18:25,120000Z,swtwo one twtwo piss on paalfatsito one to fiveo alftlnd one two
KGSO1-Twr-Jun-01-2024-1200Z.wav,00:21:08,00:21:27,120000Z,angrverungoinal zero fivr zerotung one fortwo five c one two oe
KGSO1-Twr-Jun-01-2024-1200Z.wav,00:22:04,00:22:08,120000Z,three oneth
KGSO1-Twr-Jun-01-2024-1200Z.wav,00:22:09,00:22:22,120000Z,tk three one one three gn fivev cleared to the is maintaingtere f three thousand tur right heading zero nine zero ine
KGSO1-Twr-Jun-01-2024-1200Z.wav,00:22:23,00:22:26,120000Z,clea toland
KGSO1-Twr-Jun-01-2024-1200Z.wav,00:22:27,00:22:33,120000Z,one two four ter airobo three fi zero zerthre one one three
KGSO1-Twr-Jun-01-2024-1200Z.wav,00:22:34,00:22:38,120000Z,one one three rumnway fiver cleared tor the aption
KGSO1-Twr-Jun-01-2024-1200Z.wav,00:22:39,00:22:42,120000Z,three one three
KGSO1-Twr-Jun-01-2024-1200Z.wav,00:23:07,00:23:14,120000Z,dimaalteliaatpoeportuw twh
KGSO1-Twr-Jun-01-2024-1200Z.wav,00:23:42,00:23:50,120000Z,opointtm one
KGSO1-Twr-Jun-01-2024-1200Z.wav,00:25:22,00:25:23,120000Z,to
KGSO1-Twr-Jun-01-2024-1200Z.wav,00:26:58,00:27:09,120000Z,tt bavatzerone one  on course t bointceto one twro six point six
KGSO1-Twr-Jun-01-2024-1200Z.wav,00:27:10,00:27:12,120000Z,oncourseo boro to
KGSO1-Twr-Jun-01-2024-1200Z.wav,00:27:13,00:27:17,120000Z,two six four  three one one t
KGSO1-Twr-Jun-01-2024-1200Z.wav,00:29:07,00:29:19,120000Z,six zerot four fivesix six two toptlen too fliht heading zero five zero uny five twro five zero five fie tle tekosix six zero
KGSO1-Twr-Jun-01-2024-1200Z.wav,00:30:35,00:30:41,120000Z,detuprtur ortur and good day
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:00:37,00:00:43,123000Z,deltupru ortur and good dayo
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:03:00,00:03:01,123000Z,to
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:03:05,00:03:10,123000Z,rwoiet kilo
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:03:11,00:03:22,123000Z,tooeraing zero nine zeroob five vat kilo one tkofto
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:03:41,00:03:44,123000Z,hotel
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:03:49,00:03:50,123000Z,to
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:03:54,00:03:57,123000Z,thank you o proceed o runwway five two twi
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:04:05,00:04:08,123000Z,nrunway five
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:04:17,00:04:18,123000Z,too
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:05:02,00:05:10,123000Z,tir six four pporttu
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:05:17,00:05:26,123000Z,rhutr clearclear swi o golf tower
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:05:41,00:05:42,123000Z,to
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:05:44,00:05:45,123000Z,goe
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:06:04,00:06:05,123000Z,po
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:06:43,00:06:45,123000Z,on comt
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:10:48,00:10:49,123000Z,tep
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:10:50,00:10:51,123000Z,goeg
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:11:12,00:11:13,123000Z,by
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:11:16,00:11:26,123000Z,zisualfirm five bk to land tfievs
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:14:22,00:14:27,123000Z,tower ou swiss one twro u zero swin five
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:14:28,00:14:38,123000Z,tr four ix four two rmeortfive rnce ufiveeu
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:16:07,00:16:08,123000Z,p
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:16:38,00:16:40,123000Z,pepe
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:16:45,00:16:46,123000Z,p
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:16:47,00:16:56,123000Z,whatkilouteot kilo i
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:17:58,00:18:03,123000Z,terd six kilo sv
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:18:04,00:18:08,123000Z,ptwoeapro
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:20:08,00:20:15,123000Z,four swiss four two kilo three comtwo
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:24:05,00:24:15,123000Z,fliht heading zero five zeroe to takeoffclr to takeoffz fiv
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:25:42,00:25:43,123000Z,ectpe
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:25:46,00:25:52,123000Z,towfive zerovp  approc four zero four
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:25:53,00:25:54,123000Z,to
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:26:10,00:26:11,123000Z,to
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:26:54,00:26:55,123000Z,to
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:27:07,00:27:09,123000Z,to
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:27:11,00:27:12,123000Z,to
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:28:44,00:28:45,123000Z,go
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:28:56,00:29:01,123000Z,informationlevel three zero three one
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:29:07,00:29:08,123000Z,to
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:29:59,00:30:08,123000Z,onseven zero one cleared fortowr flight heading zero five zero takeoffeven zero one
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:30:12,00:30:17,123000Z,ochoro
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:30:28,00:30:32,123000Z,twoe zero one e malifive  takeoff  heading zero fie zro
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:30:33,00:30:39,123000Z,runway he zero five zeroo sevento one
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:30:56,00:31:00,123000Z,oeto our golfn four
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:31:01,00:31:08,123000Z,wfive thoty three fiver clear to landf four four
KGSO1-Twr-Jun-01-2024-1230Z.wav,00:31:51,00:31:56,123000Z,seven zero one cpt
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:00:00,00:00:08,130000Z,lear fo tower flight heading zero five zeroto takeoffzero one
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:00:12,00:00:17,130000Z,ozro
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:00:28,00:00:32,130000Z,zero one e maive takeoff  heading zero five zero
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:00:33,00:00:39,130000Z,e runway ze zero five zerooie seven two one
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:00:56,00:01:00,130000Z,oto or goontz four four
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:01:01,00:01:08,130000Z,fivetorewunw five clear to land fur fur
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:01:51,00:01:56,130000Z,seven zero one cp
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:02:16,00:02:18,130000Z,pro
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:03:23,00:03:25,130000Z,eftpep
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:03:27,00:03:28,130000Z,ope diee
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:05:19,00:05:33,130000Z,three four xfovefourdingbn even seven seven thre
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:05:46,00:05:47,130000Z,to
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:06:09,00:06:11,130000Z,prpe
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:06:24,00:06:35,130000Z,te threekilo five kilo to theru one nineforkv to four five iv two two
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:06:47,00:06:49,130000Z,too
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:09:59,00:10:06,130000Z,to malta kilo one to the kilo one
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:14:53,00:14:58,130000Z,x mi bravoo fo fiep two the four
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:14:59,00:15:09,130000Z,kair six three lima brvotower t on course m five u to takeoff course bavo k six twre
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:15:21,00:15:28,130000Z,five four mike zero s holdn shorter  five rightit alfa ready ant sequence qestingti
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:15:29,00:15:33,130000Z,nine fivr four mike ftu
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:16:33,00:16:41,130000Z,four mike zero five romeo heading one meto takeof we re heading to takeoff  mike zero
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:17:05,00:17:11,130000Z,yes three lime bravoallima bravo
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:17:18,00:17:20,130000Z,topo
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:17:22,00:17:23,130000Z,po
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:17:31,00:17:32,130000Z,to
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:17:33,00:17:34,130000Z,o
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:17:35,00:17:36,130000Z,toto
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:18:03,00:18:04,130000Z,to
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:18:06,00:18:08,130000Z,poto
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:18:09,00:18:10,130000Z,to
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:18:19,00:18:20,130000Z,ffem
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:18:22,00:18:25,130000Z,pe
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:18:37,00:18:44,130000Z,four mike ir on course depatur course o fourmikeser
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:19:27,00:19:28,130000Z,to
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:20:44,00:20:45,130000Z,o
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:20:52,00:20:57,130000Z,ogetto
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:21:52,00:21:57,130000Z,l four five
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:21:58,00:22:09,130000Z,l theading three four zero o by fivev kilo one zereef fourfvesixen
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:22:37,00:22:40,130000Z,b
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:23:06,00:23:07,130000Z,pe
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:23:16,00:23:22,130000Z,what waitr to fourc five i
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:23:31,00:23:32,130000Z,te
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:23:33,00:23:35,130000Z,pe
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:23:56,00:24:04,130000Z,ttfive
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:24:05,00:24:11,130000Z,three nine goang three four zerov kilo one course to takeoff
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:24:13,00:24:17,130000Z,o
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:24:18,00:24:20,130000Z,prahto
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:24:23,00:24:24,130000Z,to
KGSO1-Twr-Jun-01-2024-1300Z.wav,00:24:32,00:24:33,130000Z,to
