Filename,Start,End,Time,Transcription
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:15:52,00:15:56,023000Z,cargo sforfr even quawk one zero nile
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:15:59,00:16:07,023000Z,rgevenge three zero two eight runwayfive right it is golf current
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:16:09,00:16:22,023000Z,col five five  r fiveandti five five cortis working at
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:16:23,00:16:52,023000Z,pavffive fiveala yefeirsaloefour tour heavy fadingrrtzerzrfou ou heavy clearku
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:16:54,00:16:55,023000Z,to
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:16:56,00:16:58,023000Z,caten tw
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:17:12,00:17:22,023000Z,ten six thre squawk zero one two seven ttwve flihting two three zero revect to fingal
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:17:23,00:17:34,023000Z,two three zerofonecautrian six three revecfor flighting zero six zero in the altude
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:17:35,00:17:45,023000Z,six tzerni for heading zero six zero and tr altitude zroix zero mre
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:18:10,00:18:16,023000Z,six threeis forti fox tworoger
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:19:21,00:19:29,023000Z,ten six three miletfour heading three six zero maktning twe thousand five hundred tot cleard ils frum
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:19:53,00:19:59,023000Z,maintain three tous o tree tou four thri four
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:21:17,00:21:32,023000Z,oned deced maintain fourufour thousand ten six three no trafficqua four
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:22:25,00:22:26,023000Z,to
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:22:31,00:22:34,023000Z,lethree one two eight whiskey
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:22:42,00:22:43,023000Z,dod
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:22:50,00:22:52,023000Z,three four zero
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:23:00,00:23:03,023000Z,one two eight whiskey squak five two five level
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:23:07,00:23:09,023000Z,t youp
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:23:10,00:23:49,023000Z,whikfor zero milesasrau go ahead mmr whiskeytt whit
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:23:51,00:23:54,023000Z,radar good moringfitoorf
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:23:55,00:24:04,023000Z,tofourforde twenty four six four
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:24:09,00:24:21,023000Z,three zero two in vot wather one zeroandt
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:25:32,00:25:35,023000Z,praha  one eighto four crease for pount ve
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:25:37,00:25:48,023000Z,twouclear  approach clear t tw fouruwo fu
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:26:16,00:26:24,023000Z,tolilusves
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:26:25,00:26:32,023000Z,ofour zero six  zer xpet  ils three three
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:27:19,00:27:33,023000Z,er to vaetwolr p good eveningng three zero two eightrt expect five righttobecthaytay pot
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:27:34,00:27:38,023000Z,very gooda
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:27:54,00:28:01,023000Z,rkvn eighteg to three thousando one
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:28:21,00:28:25,023000Z,st level three zero two eight
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:28:57,00:29:06,023000Z,eleven turn left heading one four zeroone four zero foutwo one four zero
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:29:07,00:29:09,023000Z,who is te call
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:29:25,00:29:28,023000Z,e ostar foxtrot atpass t
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:29:32,00:29:34,023000Z,po
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:29:49,00:30:16,023000Z,twisse three three twomies flighting re cleared isfr left aproach as left zeroa wc three thee o  heading zero eight zero cleared or top three zero zerom threeousd seve one two with iwith te fr
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:30:44,00:30:47,023000Z,juit squawk seven one two five
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:30:59,00:31:09,023000Z,one seven fthank you good niget
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:31:26,00:31:30,023000Z,rada seven our juliett rada ca seven mile or rporce tho alttude
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:31:39,00:31:41,023000Z,thank you
KGSO1-App-Dep-Jun-01-2024-0230Z.wav,00:31:46,00:31:52,023000Z,ttwocpt maintain three thousand
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:00:00,00:00:17,030000Z,zero heading zero eight zero cleare fo i zerozeroton zwowtt te
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:00:46,00:00:49,030000Z,juet squawk seven one two five
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:01:00,00:01:11,030000Z,t onefthank youower good night
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:01:27,00:01:32,030000Z,seven one juliett radar c seven mileor rport th altitude
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:01:41,00:01:42,030000Z,thank you
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:01:48,00:01:56,030000Z,ve two descend prtc maintain three thousand to
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:01:57,00:02:06,030000Z,rk one seventy figheading zero six zero vector aprohcurse maintain three thousand zero si zer
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:02:14,00:02:21,030000Z,e juetthank youlone two four point zero five
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:04:50,00:05:01,030000Z,three six five i si f fourclear e approach fromwa f twee  fivefive  fivethre
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:05:02,00:05:05,030000Z,quo truck one seven eight tur right heading one zero zero
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:05:06,00:05:09,030000Z,onezero zerolese
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:06:17,00:06:24,030000Z,t twoort ono three oure s s foursi six two
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:08:22,00:08:34,030000Z,six tfourd rahte two two for tur golf clear to  cred  tree zero twothree zero two egt i zer two fivr four
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:10:23,00:10:30,030000Z,ro four zero
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:10:33,00:10:38,030000Z,two two five  golf cleard opor toe
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:10:44,00:10:50,030000Z,to xto golf iswi fo four fou fu  roger
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:11:19,00:11:24,030000Z,ethree one two whiskey contractl one two five one fivez
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:11:25,00:11:28,030000Z,twotpoou
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:12:51,00:12:55,030000Z,hck one seventy maintain three thousand fligt heading zero six zero
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:12:56,00:12:59,030000Z,zero
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:13:46,00:14:00,030000Z,on seventy six miles heading three six zero maintain twro thousand tclear ils from ae to approach
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:14:35,00:14:39,030000Z,squawk thwo zero zero three
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:14:48,00:14:58,030000Z,six tee ninevbe contact tho miles maintain expectone one one zero be
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:15:18,00:15:41,030000Z,k one evenzero four  frequency the groundzero one sevenroger wiknetgoo nightsquawkone seven thrie
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:16:26,00:16:34,030000Z,two five  proceed on course to the gre vru frot you control in approach maintain bfr
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:16:35,00:16:52,030000Z,rthreeclear for thfqo clear toproceed on courseoe approach ohrccoureu four
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:17:34,00:17:42,030000Z,oskar la six zeo ninecontract two fou four zero five e zero five eto
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:26:07,00:26:15,030000Z,foxttrt go v milescrosszro ls three thousand cleare u u runway three twro aptwroc
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:26:16,00:26:23,030000Z,crossvor three thousand and clearedtree three approach  lf
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:27:24,00:27:27,030000Z,iht level two zero twoto
KGSO1-App-Dep-Jun-01-2024-0300Z.wav,00:28:47,00:28:59,030000Z,e four sibtwo zero two nine two rr ve two zero two eightthoe zero t
KGSO1-App-Dep-Jun-01-2024-0330Z.wav,00:03:58,00:04:08,033000Z,two fo uoutree tre two ort olfroger redution squawk treare forsu fou
KGSO1-App-Dep-Jun-01-2024-0330Z.wav,00:04:58,00:05:02,033000Z,two zer two nine two canta lear a pprc one two seven poimat eight z
KGSO1-App-Dep-Jun-01-2024-0330Z.wav,00:06:04,00:06:21,033000Z,thix five six ro mike thank you wtt n in eeightthreee wo three mike tango  pr good evenng three zero two httt two mork
KGSO1-App-Dep-Jun-01-2024-0330Z.wav,00:06:22,00:06:31,033000Z,andtentyht anwo wa our pote eight two
KGSO1-App-Dep-Jun-01-2024-0330Z.wav,00:06:33,00:06:39,033000Z,oor apfopotagothree zwot
KGSO1-App-Dep-Jun-01-2024-0330Z.wav,00:06:42,00:06:47,033000Z,o nine six alfa  e three zero two eight
KGSO1-App-Dep-Jun-01-2024-0330Z.wav,00:07:45,00:07:52,033000Z,pra five ix zro mike tankou we have now mike t thank you
KGSO1-App-Dep-Jun-01-2024-0330Z.wav,00:09:59,00:10:06,033000Z,ero myke cargo tcen three tw three toud five six five tin to
KGSO1-App-Dep-Jun-01-2024-0330Z.wav,00:10:25,00:10:33,033000Z,e mike tango flighting one three zero erofor ft five six zro mike tank o
KGSO1-App-Dep-Jun-01-2024-0330Z.wav,00:10:34,00:10:37,033000Z,okabye bye
KGSO1-App-Dep-Jun-01-2024-0330Z.wav,00:10:39,00:10:49,033000Z,h becauseis onboard no if not
KGSO1-App-Dep-Jun-01-2024-0330Z.wav,00:10:50,00:11:01,033000Z,iv ye
KGSO1-App-Dep-Jun-01-2024-0330Z.wav,00:11:23,00:11:40,033000Z,forun heavy clear clar tt victor golf aroportoneb transition an asowd maintain one two tus flight level three zero zero one zerot one two four point three five squawk seven one two six
KGSO1-App-Dep-Jun-01-2024-0330Z.wav,00:11:58,00:12:01,033000Z,chold yourselfeve youpect tis qurek
KGSO1-App-Dep-Jun-01-2024-0330Z.wav,00:12:18,00:12:20,033000Z,say again
KGSO1-App-Dep-Jun-01-2024-0330Z.wav,00:12:23,00:12:26,033000Z,car seven one two six
KGSO1-App-Dep-Jun-01-2024-0330Z.wav,00:13:09,00:13:12,033000Z,e six alfa hotl to sevn
KGSO1-App-Dep-Jun-01-2024-0330Z.wav,00:14:37,00:14:45,033000Z,e six alfaotell l approcho one two seven point six  pt alfa
KGSO1-App-Dep-Jun-01-2024-0330Z.wav,00:14:49,00:15:23,033000Z,zero mike tageg zer zerozeone zero  zero eight zero z  fiveie f fiveze fivesierokeurtw zero evenbboundzr
KGSO1-App-Dep-Jun-01-2024-0330Z.wav,00:15:43,00:16:01,033000Z,mike thank yo o igurtree clear fof mke tano clear  tis approach from f rightthe malft te toert when calm wif right clear to landclear cort land and will stai wit you
KGSO1-App-Dep-Jun-01-2024-0330Z.wav,00:16:43,00:16:53,033000Z,delta they three zero seven qeardrectnandmintaiig threeg
KGSO1-App-Dep-Jun-01-2024-0330Z.wav,00:21:21,00:21:35,033000Z,correct o right yesir  vykilo ok well say wih you f fivero
KGSO1-App-Dep-Jun-01-2024-0330Z.wav,00:22:18,00:22:35,033000Z,zearvewrind calmivefiveadfv thank you
KGSO1-App-Dep-Jun-01-2024-0330Z.wav,00:26:16,00:26:33,033000Z,ke for clearnceorairpour alfa maintaing five one three one threu one zero cours fequenc is one two six four squawk seen one three five
KGSO1-App-Dep-Jun-01-2024-0330Z.wav,00:27:11,00:27:18,033000Z,delta trove zero zero seven good bye
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:04:54,00:04:59,040000Z,approvedvlfv
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:05:20,00:05:35,040000Z,information india frunway five righ  kilo to cross runway fiilo to  mikeon tcross runwa nano mike
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:05:40,00:05:44,040000Z,to to the ritton mike
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:06:19,00:06:23,040000Z,mike alfa cross rumt three two mike
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:07:53,00:08:00,040000Z,tfor to when calm turn right heading  zero seven zero u five it fifty
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:09:19,00:09:24,040000Z,arc cmbing one two thousand
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:09:38,00:09:42,040000Z,papa r
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:10:54,00:10:58,040000Z,t one three five doint two
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:12:40,00:12:47,040000Z,r kilo kilo to hold t runway five vyte kilo to
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:16:37,00:16:45,040000Z,flotone eavy right i m sorry cross rvtright mike mike hold short runway three two mike
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:17:01,00:17:06,040000Z,sian seven seven one delta echo drenis approach ltthree zero two seven
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:17:08,00:17:13,040000Z,on too roger you can expect rumway five
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:17:22,00:17:27,040000Z,crossht
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:17:29,00:17:30,040000Z,prah
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:18:00,00:18:04,040000Z,cargo for one heavy continue ve mike alfa cross runway three two mike
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:18:58,00:19:04,040000Z,seven seven one dtete  fourte
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:19:52,00:19:56,040000Z,ootole
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:19:57,00:20:01,040000Z,euestppo clare flot level three zero two zeve
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:20:34,00:20:38,040000Z,one delta echo flight heading two seven zero vector
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:20:39,00:20:41,040000Z,z
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:21:03,00:21:05,040000Z,god
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:21:06,00:21:14,040000Z,een you boceare for lalfa crcvft an tchng tw to
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:21:29,00:21:31,040000Z,to
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:22:09,00:22:15,040000Z,four two heavy gre for toeong calm fighting zero five zero  oetgo
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:24:10,00:24:16,040000Z,dt maintain three thousandgood bye
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:24:17,00:24:26,040000Z,three zero re cleared liis approach from howr whend calm
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:24:27,00:24:37,040000Z,fe five ad tlfive fvete
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:24:38,00:24:42,040000Z,cargo s fto heavy weaving four thousand crway
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:27:00,00:27:04,040000Z,four v one twro four ninhe
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:28:27,00:28:40,040000Z,seven one delta ight tur on mike andtat v mike alfa cross runway three two mike  runway five figho alfa
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:28:44,00:28:52,040000Z,ortoor zulutotw four ta
KGSO1-App-Dep-Jun-01-2024-0400Z.wav,00:31:54,00:31:56,040000Z,for c
KGSO1-App-Dep-Jun-01-2024-0430Z.wav,00:01:57,00:02:07,043000Z,cross rmalcou fv alfu thro zero fivr alfa bood bye inbound ant
KGSO1-App-Dep-Jun-01-2024-0430Z.wav,00:20:23,00:20:28,043000Z,k lat seven four squawk two five zero seven
KGSO1-App-Dep-Jun-01-2024-0430Z.wav,00:20:45,00:20:56,043000Z,ourdar contract mile northes theprdeltepmaintaiing one one thousande three zero two seven
KGSO1-App-Dep-Jun-01-2024-0430Z.wav,00:21:08,00:21:30,043000Z,ot fivetovfvooffkilo two for o zero fiveto
KGSO1-App-Dep-Jun-01-2024-0430Z.wav,00:21:31,00:21:39,043000Z,eaof approchcmusto the wdeination kilo tango tago
KGSO1-App-Dep-Jun-01-2024-0430Z.wav,00:21:41,00:21:48,043000Z,ok eingxt seventy five hundred  five thousand ive four
KGSO1-App-Dep-Jun-01-2024-0430Z.wav,00:21:56,00:21:59,043000Z,o two five g squawk seven one four five
KGSO1-App-Dep-Jun-01-2024-0430Z.wav,00:22:00,00:22:03,043000Z,one four four
KGSO1-App-Dep-Jun-01-2024-0430Z.wav,00:22:17,00:22:28,043000Z,to two fovtlfuec three mies east neprtre zero two seven to alttude three zeru two seven passn two two thousand
KGSO1-App-Dep-Jun-01-2024-0430Z.wav,00:30:30,00:30:34,043000Z,ah good eveningr three zero two seven
KGSO1-App-Dep-Jun-01-2024-0500Z.wav,00:00:32,00:00:36,050000Z,approach good eveningt three zero two seven
KGSO1-App-Dep-Jun-01-2024-0500Z.wav,00:05:19,00:05:25,050000Z,reach zer two five tu golf cntct  one two four pot zero five
KGSO1-App-Dep-Jun-01-2024-0500Z.wav,00:05:26,00:05:29,050000Z,one two four zero five six z twofu
KGSO1-App-Dep-Jun-01-2024-0500Z.wav,00:09:46,00:10:04,050000Z,olokfr fourfruftyou dret
KGSO1-App-Dep-Jun-01-2024-0530Z.wav,00:24:08,00:24:12,053000Z,squawk wo zero four two
KGSO1-App-Dep-Jun-01-2024-0530Z.wav,00:24:27,00:24:35,053000Z,osr nine ver two miles  rclearfor maintang nine ousd one
KGSO1-App-Dep-Jun-01-2024-0530Z.wav,00:26:02,00:26:09,053000Z,sky lit six nine  zero five two fouv fiv fiv
KGSO1-App-Dep-Jun-01-2024-0600Z.wav,00:26:36,00:26:48,060000Z,three zerotwoufiver
KGSO1-App-Dep-Jun-01-2024-0600Z.wav,00:30:37,00:30:55,060000Z,five fivettumterrclear approc
KGSO1-App-Dep-Jun-01-2024-0630Z.wav,00:00:40,00:00:57,063000Z,ove fivemtv rg clear tis approach
KGSO1-App-Dep-Jun-01-2024-0630Z.wav,00:05:31,00:05:37,063000Z,be  i thre fivetwr indcalmf five five ve  tix to fv
KGSO1-App-Dep-Jun-01-2024-0630Z.wav,00:09:50,00:09:53,063000Z,po kilo one to rea
KGSO1-App-Dep-Jun-01-2024-0630Z.wav,00:09:54,00:09:57,063000Z,o
KGSO1-App-Dep-Jun-01-2024-0630Z.wav,00:25:12,00:25:17,063000Z,is one five
KGSO1-App-Dep-Jun-01-2024-0630Z.wav,00:25:22,00:25:39,063000Z,vate clear totmai one throe thousand one seven thousandne squawktwo five two two
KGSO1-App-Dep-Jun-01-2024-0630Z.wav,00:25:44,00:25:56,063000Z,rn i
KGSO1-App-Dep-Jun-01-2024-0630Z.wav,00:25:57,00:26:08,063000Z,f two onethre two ofs four four twoto
KGSO1-App-Dep-Jun-01-2024-0630Z.wav,00:26:21,00:26:31,063000Z,fivefoursemfive two one course cleared
KGSO1-App-Dep-Jun-01-2024-0630Z.wav,00:26:32,00:26:37,063000Z,tbrha
KGSO1-App-Dep-Jun-01-2024-0630Z.wav,00:26:38,00:26:41,063000Z,od
KGSO1-App-Dep-Jun-01-2024-0630Z.wav,00:26:42,00:26:47,063000Z,erthree three zend four three o
KGSO1-App-Dep-Jun-01-2024-0630Z.wav,00:28:57,00:29:11,063000Z,ne twosi sixfouronerfuronfcour
KGSO1-App-Dep-Jun-01-2024-0630Z.wav,00:29:12,00:29:16,063000Z,b
KGSO1-App-Dep-Jun-01-2024-0700Z.wav,00:02:20,00:02:29,070000Z,to oneto ttwowo tou to five v five
KGSO1-App-Dep-Jun-01-2024-0700Z.wav,00:02:43,00:02:50,070000Z,four fzerlevel six fur uutheeurr
KGSO1-App-Dep-Jun-01-2024-0700Z.wav,00:02:53,00:03:01,070000Z,four five two five
KGSO1-App-Dep-Jun-01-2024-0700Z.wav,00:05:24,00:05:27,070000Z,kl al two foxtr
KGSO1-App-Dep-Jun-01-2024-0700Z.wav,00:05:43,00:06:02,070000Z,tour t turcfourec
KGSO1-App-Dep-Jun-01-2024-0700Z.wav,00:06:03,00:06:08,070000Z,epetepotop
KGSO1-App-Dep-Jun-01-2024-0700Z.wav,00:06:14,00:06:15,070000Z,three two
KGSO1-App-Dep-Jun-01-2024-0700Z.wav,00:07:04,00:07:08,070000Z,four fove
KGSO1-App-Dep-Jun-01-2024-0700Z.wav,00:07:09,00:07:12,070000Z,to one threetf
KGSO1-App-Dep-Jun-01-2024-0700Z.wav,00:09:19,00:09:23,070000Z,tt four fou
KGSO1-App-Dep-Jun-01-2024-0700Z.wav,00:09:27,00:09:43,070000Z,towefour oo opproa  zero fourpor four fivetofor five
KGSO1-App-Dep-Jun-01-2024-0700Z.wav,00:16:58,00:17:05,070000Z,six nine maintain four thou
KGSO1-App-Dep-Jun-01-2024-0700Z.wav,00:19:37,00:19:40,070000Z,eepato to
KGSO1-App-Dep-Jun-01-2024-0700Z.wav,00:19:42,00:19:54,070000Z,t thethree three appprovedto altofoxtfof
KGSO1-App-Dep-Jun-01-2024-0800Z.wav,00:07:00,00:07:01,080000Z,y
KGSO1-App-Dep-Jun-01-2024-0900Z.wav,00:21:54,00:22:03,090000Z,iinumi
KGSO1-App-Dep-Jun-01-2024-0900Z.wav,00:22:11,00:22:13,090000Z,ti zero roger
KGSO1-App-Dep-Jun-01-2024-0900Z.wav,00:22:54,00:22:59,090000Z,ftt re xe three four even
KGSO1-App-Dep-Jun-01-2024-0900Z.wav,00:25:40,00:25:47,090000Z,fvby kilo one the kilo kilo one
KGSO1-App-Dep-Jun-01-2024-0930Z.wav,00:03:34,00:03:41,093000Z,threefifty  dalta time fl runway heading runway five by kio on course takeoff hen calm
KGSO1-App-Dep-Jun-01-2024-0930Z.wav,00:04:14,00:04:15,093000Z,to
KGSO1-App-Dep-Jun-01-2024-0930Z.wav,00:05:30,00:05:33,093000Z,i contact fourk
KGSO1-App-Dep-Jun-01-2024-0930Z.wav,00:05:45,00:06:01,093000Z,tpartt tt two thousand flimbin five thousand ug one two toundleavingthree thund t heading three zero zero
KGSO1-App-Dep-Jun-01-2024-0930Z.wav,00:06:02,00:06:10,093000Z,prahe folr thousand withing three thousand heading three zero zero
KGSO1-App-Dep-Jun-01-2024-0930Z.wav,00:07:38,00:07:42,093000Z,seven eight two  squawk two zero one seven
KGSO1-App-Dep-Jun-01-2024-0930Z.wav,00:07:51,00:07:55,093000Z,zerofrfu
KGSO1-App-Dep-Jun-01-2024-0930Z.wav,00:07:57,00:08:03,093000Z,turn left heading two nine zero contacttw
KGSO1-App-Dep-Jun-01-2024-0930Z.wav,00:08:04,00:08:08,093000Z,heading thre nine zero one two eight ont eght
KGSO1-App-Dep-Jun-01-2024-0930Z.wav,00:08:14,00:08:25,093000Z,rdar contact four miles nor le   direct one zerob three zero two
KGSO1-App-Dep-Jun-01-2024-0930Z.wav,00:08:26,00:08:33,093000Z,tt
KGSO1-App-Dep-Jun-01-2024-0930Z.wav,00:10:08,00:10:11,093000Z,toutom three twenty four
KGSO1-App-Dep-Jun-01-2024-0930Z.wav,00:10:15,00:10:20,093000Z,rtie have to call
KGSO1-App-Dep-Jun-01-2024-0930Z.wav,00:12:08,00:12:12,093000Z,quowk ntro twenty four relu zero in one one
KGSO1-App-Dep-Jun-01-2024-0930Z.wav,00:13:02,00:13:07,093000Z,ara squawk two five four four
KGSO1-App-Dep-Jun-01-2024-0930Z.wav,00:13:21,00:13:35,093000Z,contrtteforoport maintaing one two tei zero one three zero two eight
KGSO1-App-Dep-Jun-01-2024-0930Z.wav,00:14:51,00:14:59,093000Z,r for four zero t
KGSO1-App-Dep-Jun-01-2024-0930Z.wav,00:18:45,00:18:52,093000Z,contact roproach one two six point zerofour two six ponr zero
KGSO1-App-Dep-Jun-01-2024-0930Z.wav,00:24:43,00:24:53,093000Z,h discretion in
KGSO1-App-Dep-Jun-01-2024-0930Z.wav,00:25:09,00:25:13,093000Z,fc
KGSO1-App-Dep-Jun-01-2024-0930Z.wav,00:27:18,00:27:28,093000Z,trt five seven two roneway fiv vy kilo onet te kilo tlo oneinterectru
KGSO1-App-Dep-Jun-01-2024-0930Z.wav,00:27:34,00:27:37,093000Z,pr
KGSO1-App-Dep-Jun-01-2024-0930Z.wav,00:29:43,00:29:49,093000Z,four romefiveta three two two oneveo
KGSO1-App-Dep-Jun-01-2024-0930Z.wav,00:30:05,00:30:08,093000Z,affirm to soltu
KGSO1-App-Dep-Jun-01-2024-0930Z.wav,00:30:19,00:30:27,093000Z,seven two headng oe one five by cloarta
KGSO1-App-Dep-Jun-01-2024-1000Z.wav,00:00:08,00:00:11,100000Z,affirm to sel
KGSO1-App-Dep-Jun-01-2024-1000Z.wav,00:00:22,00:00:30,100000Z,sevn two headng one one fivey cleare takeoff
KGSO1-App-Dep-Jun-01-2024-1000Z.wav,00:03:27,00:03:42,100000Z,two twop g fiveouandproceed direct to deni andcamat one two to  two
KGSO1-App-Dep-Jun-01-2024-1000Z.wav,00:04:35,00:04:44,100000Z,five seven two cott one two pour point zerogood byeive ve two
KGSO1-App-Dep-Jun-01-2024-1000Z.wav,00:08:20,00:08:35,100000Z,apmaintaining one two thousand four thousand leavng three thousandtto two four
KGSO1-App-Dep-Jun-01-2024-1000Z.wav,00:08:40,00:08:45,100000Z,tr be right turn botwe four
KGSO1-App-Dep-Jun-01-2024-1000Z.wav,00:11:01,00:11:18,100000Z,three t o one two eight point eighttrefour fourofve one two eight on eight onyeht eght fourt t three thanks two
KGSO1-App-Dep-Jun-01-2024-1000Z.wav,00:16:42,00:17:00,100000Z,dparture good morning n four eight two two thousand five heading zero five zeromaitain one two onetwo thousandfur t
KGSO1-App-Dep-Jun-01-2024-1000Z.wav,00:18:47,00:18:55,100000Z,f two contract le one two eight one two eight eight tor four hto
KGSO1-App-Dep-Jun-01-2024-1030Z.wav,00:07:05,00:07:18,103000Z,on heavone three touoneoneugood  morning anrf
KGSO1-App-Dep-Jun-01-2024-1030Z.wav,00:07:19,00:07:26,103000Z,zulul aftertrackdiret
KGSO1-App-Dep-Jun-01-2024-1030Z.wav,00:08:48,00:08:54,103000Z,ux fiften  maintain three thousand descend three thousand
KGSO1-App-Dep-Jun-01-2024-1030Z.wav,00:11:29,00:11:45,103000Z,prc see twenty two one point nine climbing cding zero fove zero  pont twopgcontact maintain one two thound after climb maitain one two thousand qu fourt seven twenty two
KGSO1-App-Dep-Jun-01-2024-1030Z.wav,00:12:49,00:12:54,103000Z,fdx fifteen i due one make bye
